n2_source,n2_target,my_source,my_target,year,month,day,mode,companion
dukes_playhouse,home_seething_lane,159,788,1667,9,12,coach,Elizabeth Pepys
navy_office,home_seething_lane,422,788,1667,9,14,walk,
home_seething_lane,exchequer,788,169,1667,9,16,coach,Sir H. Cholmly
exchequer,mrs_pierces_covent_garden,169,418,1667,9,16,coach,Elizabeth Pepys; Mercer
mrs_pierces_covent_garden,dukes_playhouse,418,159,1667,9,16,coach,Elizabeth Pepys; Mercer
dukes_playhouse,home_seething_lane,159,788,1667,9,16,coach,Elizabeth Pepys; Mercer
home_seething_lane,navy_office,788,422,1667,9,17,walk,
navy_office,old_swan,422,444,1667,9,17,walk,
old_swan,westminster_hall,444,610,1667,9,17,boat,
westminster_hall,the_temple,610,102,1667,9,17,coach,Sir H. Cholmly
the_temple,home_seething_lane,102,788,1667,9,17,coach,
home_seething_lane,navy_office,788,422,1667,9,19,walk,
navy_office,home_seething_lane,422,788,1667,9,19,walk,
navy_office,kings_playhouse,422,295,1667,9,20,coach,Sir W. Pen
kings_playhouse,home_seething_lane,295,788,1667,9,20,coach,
home_seething_lane,navy_office,788,422,1667,9,21,walk,
navy_office,home_seething_lane,422,788,1667,9,21,walk,
home_seething_lane,st_james_palace,788,540,1667,9,23,coach,
st_james_palace,lord_ashlys_house,540,329,1667,9,23,coach,
lord_ashlys_house,home_seething_lane,329,788,1667,9,23,coach,Elizabeth Pepys
home_seething_lane,navy_office,788,422,1667,9,24,walk,
navy_office,st_james_palace,422,540,1667,9,24,coach,Sir W. Batten; Sir W. Pen
home_seething_lane,whitehall,788,642,1667,9,25,coach,Sir H. Cholmly
kings_playhouse,home_seething_lane,295,788,1667,9,25,coach,
home_seething_lane,navy_office,788,422,1667,9,26,walk,
navy_office,kings_playhouse,422,295,1667,9,26,coach,Elizabeth Pepys
kings_playhouse,home_seething_lane,295,788,1667,9,26,coach,Elizabeth Pepys
home_seething_lane,navy_office,788,422,1667,9,27,walk,
navy_office,grays_inn_fields,422,205,1667,9,27,coach,Mr. Pelling
grays_inn_fields,home_seething_lane,205,788,1667,9,27,coach,
home_seething_lane,navy_office,788,422,1667,9,28,walk,
navy_office,dukes_playhouse,422,159,1667,9,28,coach,
dukes_playhouse,home_seething_lane,159,788,1667,9,28,coach,
home_seething_lane,whitehall,788,642,1667,9,30,boat,
whitehall,mrs_martins_new_lodging,642,415,1667,9,30,walk,
home_seething_lane,whitehall,788,642,1667,9,30,boat,
whitehall,home_seething_lane,642,788,1667,9,30,coach,
whitehall,home_seething_lane,642,788,1667,10,1,coach,
navy_office,kings_playhouse,422,295,1667,10,2,coach,Elizabeth Pepys; Deb Willet
st_james_palace,home_seething_lane,540,788,1667,10,3,coach,
home_seething_lane,whitehall,788,642,1667,10,4,coach,
whitehall,lord_crews_house,642,337,1667,10,4,walk,
lord_crews_house,lord_ashlys_house,337,329,1667,10,4,coach,
lord_ashlys_house,mrs_martins_new_lodging,329,415,1667,10,4,walk,
mrs_martins_new_lodging,lord_crews_house,415,337,1667,10,4,coach,
home_seething_lane,navy_office,788,422,1667,10,5,walk,
navy_office,lord_crews_house,422,337,1667,10,5,coach,
lord_crews_house,kings_playhouse,337,295,1667,10,5,coach,Elizabeth Pepys; Deb Willet
kings_playhouse,home_seething_lane,295,788,1667,10,5,coach,Elizabeth Pepys; Deb Willet
bishops_stortford,audley_end,43,12,1667,10,8,coach,Elizabeth Pepys; Deb Willet; William Hewer
cambridge,brampton,65,51,1667,10,9,coach,Elizabeth Pepys; Deb Willet; William Hewer
stevenage,home_seething_lane,557,788,1667,10,12,coach,Elizabeth Pepys; Deb Willet; William Hewer; John Bowles
st_james_palace,sir_g_carterets_whitehall,540,125,1667,10,13,walk,
sir_g_carterets_whitehall,home_seething_lane,125,788,1667,10,13,coach,
westminster_hall,home_seething_lane,610,788,1667,10,14,coach,
home_seething_lane,dukes_playhouse,788,159,1667,10,14,coach,
dukes_playhouse,home_seething_lane,159,788,1667,10,14,coach,
home_seething_lane,dukes_playhouse,788,159,1667,10,15,coach,Elizabeth Pepys; Deb Willet
dukes_playhouse,home_seething_lane,159,788,1667,10,15,coach,Elizabeth Pepys; Deb Willet
whitehall,dukes_playhouse,642,159,1667,10,16,coach,
dukes_playhouse,home_seething_lane,159,788,1667,10,16,coach,
home_seething_lane,navy_office,788,422,1667,10,17,walk,
navy_office,home_seething_lane,422,788,1667,10,17,walk,
whitehall,kings_playhouse,642,295,1667,10,18,coach,Elizabeth Pepys; Deb Willet; John Creed
kings_playhouse,home_seething_lane,295,788,1667,10,18,coach,Elizabeth Pepys; Deb Willet
home_seething_lane,navy_office,788,422,1667,10,19,walk,
navy_office,kings_playhouse,422,295,1667,10,19,coach,Elizabeth Pepys; Deb Willet
home_seething_lane,whitehall,788,642,1667,10,21,coach,
whitehall,sir_g_carterets_whitehall,642,125,1667,10,21,walk,Sir W. Pen
sir_g_carterets_whitehall,westminster_hall,125,610,1667,10,21,walk,
westminster_hall,home_seething_lane,610,788,1667,10,21,coach,
whitehall,westminster_hall,642,610,1667,10,23,walk,
westminster_hall,kings_playhouse,610,295,1667,10,23,coach,Sir W. Pen
kings_playhouse,home_seething_lane,295,788,1667,10,23,coach,
home_seething_lane,navy_office,788,422,1667,10,24,walk,
navy_office,charing_cross,422,85,1667,10,24,coach,Elizabeth Pepys; Deb Willet
charing_cross,home_seething_lane,85,788,1667,10,24,coach,Elizabeth Pepys; Deb Willet
whitehall,home_seething_lane,642,788,1667,10,25,coach,Sir W. Pen
home_seething_lane,navy_office,788,422,1667,10,26,walk,
navy_office,home_seething_lane,422,788,1667,10,26,walk,
home_seething_lane,deptford,788,77,1667,10,27,boat,
deptford,home_seething_lane,77,788,1667,10,27,boat,
home_seething_lane,whitehall,788,642,1667,10,28,boat,
whitehall,home_seething_lane,642,788,1667,10,28,coach,
home_seething_lane,kings_playhouse,788,295,1667,10,28,coach,Elizabeth Pepys; Mercer; Deb Willet
kings_playhouse,home_seething_lane,295,788,1667,10,28,coach,Elizabeth Pepys
home_seething_lane,navy_office,788,422,1667,10,29,walk,
navy_office,westminster_hall,422,610,1667,10,29,coach,Lord Bruncker
westminster_hall,home_seething_lane,610,788,1667,10,29,coach,
whitehall,home_seething_lane,642,788,1667,10,30,coach,Sir W. Pen
home_seething_lane,westminster_hall,788,610,1667,10,31,boat,
westminster_hall,home_seething_lane,610,788,1667,10,31,coach,Mr. Gawden
home_seething_lane,whitehall,788,642,1667,11,1,boat,
whitehall,kings_playhouse,642,295,1667,11,1,coach,Elizabeth Pepys
kings_playhouse,home_seething_lane,295,788,1667,11,1,coach,Elizabeth Pepys
navy_office,kings_playhouse,422,295,1667,11,2,coach,Elizabeth Pepys; Deb Willet
kings_playhouse,home_seething_lane,295,788,1667,11,2,coach,Elizabeth Pepys; Deb Willet
home_seething_lane,whitehall,788,642,1667,11,4,boat,Sir R. Ford
whitehall,excise_office,642,170,1667,11,4,coach,Sir H. Cholmly
excise_office,home_seething_lane,170,788,1667,11,4,coach,
westminster_hall,home_seething_lane,610,788,1667,11,4,coach,Elizabeth Pepys
navy_office,home_seething_lane,422,788,1667,11,5,walk,
home_seething_lane,westminster_hall,788,610,1667,11,6,walk,
westminster_hall,home_seething_lane,610,788,1667,11,6,coach,
home_seething_lane,dukes_playhouse,788,159,1667,11,6,coach,Elizabeth Pepys; Deb Willet
dukes_playhouse,home_seething_lane,159,788,1667,11,6,coach,Elizabeth Pepys; Deb Willet
navy_office,dukes_playhouse,422,159,1667,11,7,coach,Elizabeth Pepys; Deb Willet; Sir W. Pen
dukes_playhouse,home_seething_lane,159,788,1667,11,7,coach,Sir W. Pen
home_seething_lane,whitehall,788,642,1667,11,10,coach,Sir W. Pen
kings_playhouse,home_seething_lane,295,788,1667,11,11,coach,Elizabeth Pepys; Deb Willet
home_seething_lane,westminster_hall,788,610,1667,11,13,boat,
home_seething_lane,dukes_playhouse,788,159,1667,11,13,coach,Elizabeth Pepys; Deb Willet
dukes_playhouse,home_seething_lane,159,788,1667,11,13,coach,Elizabeth Pepys; Deb Willet
home_seething_lane,westminster_hall,788,610,1667,11,15,walk,
westminster_hall,home_seething_lane,610,788,1667,11,15,coach,Elizabeth Pepys
home_seething_lane,whitehall,788,642,1667,11,18,coach,
whitehall,home_seething_lane,642,788,1667,11,18,coach,Elizabeth Pepys
home_seething_lane,westminster_hall,788,610,1667,11,19,walk,
westminster_hall,home_seething_lane,610,788,1667,11,19,coach,
home_seething_lane,navy_office,788,422,1667,11,20,walk,
navy_office,home_seething_lane,422,788,1667,11,20,walk,
home_seething_lane,navy_office,788,422,1667,11,21,walk,
navy_office,arundell_house,422,9,1667,11,21,coach,
arundell_house,home_seething_lane,9,788,1667,11,21,coach,
home_seething_lane,whitehall,788,642,1667,11,22,boat,
whitehall,the_temple,642,102,1667,11,22,coach,John Creed
the_temple,home_seething_lane,102,788,1667,11,22,coach,
home_seething_lane,the_temple,788,102,1667,11,26,coach,
the_temple,home_seething_lane,102,788,1667,11,26,coach,
home_seething_lane,navy_office,788,422,1667,11,27,walk,
navy_office,home_seething_lane,422,788,1667,11,27,walk,
home_seething_lane,whitehall,788,642,1667,11,28,coach,Lord Bruncker; Sir J. Minnes; Sir T. Harvey
whitehall,kings_playhouse,642,295,1667,11,28,coach,
kings_playhouse,home_seething_lane,295,788,1667,11,28,coach,Elizabeth Pepys
cary_house,home_seething_lane,713,788,1667,11,30,coach,
home_seething_lane,westminster_hall,788,610,1667,12,2,coach,Sir H. Cholmly
whitehall,home_seething_lane,642,788,1667,12,2,coach,Elizabeth Pepys
home_seething_lane,st_james_palace,788,540,1667,12,3,coach,
st_james_palace,navy_office,540,422,1667,12,3,coach,
navy_office,home_seething_lane,422,788,1667,12,3,walk,
home_seething_lane,whitehall,788,642,1667,12,4,coach,Elizabeth Pepys; Deb Willet
whitehall,home_seething_lane,642,788,1667,12,4,coach,Elizabeth Pepys; Deb Willet
home_seething_lane,navy_office,788,422,1667,12,5,walk,
navy_office,home_seething_lane,422,788,1667,12,5,walk,
home_seething_lane,whitehall,788,642,1667,12,6,coach,Sir J. Minnes
home_seething_lane,navy_office,788,422,1667,12,9,walk,
navy_office,home_seething_lane,422,788,1667,12,9,walk,
home_seething_lane,navy_office,788,422,1667,12,10,walk,
navy_office,westminster_hall,422,610,1667,12,10,coach,Elizabeth Pepys; Deb Willet
westminster_hall,home_seething_lane,610,788,1667,12,10,coach,Elizabeth Pepys; Deb Willet
home_seething_lane,whitehall,788,642,1667,12,11,coach,
whitehall,home_seething_lane,642,788,1667,12,11,coach,
home_seething_lane,whitehall,788,642,1667,12,12,coach,
whitehall,navy_office,642,422,1667,12,12,coach,
navy_office,dukes_playhouse,422,159,1667,12,12,coach,
dukes_playhouse,home_seething_lane,159,788,1667,12,12,coach,
home_seething_lane,westminster_hall,788,610,1667,12,13,walk,
westminster_hall,home_seething_lane,610,788,1667,12,13,coach,Roger Pepys; John Creed
home_seething_lane,exeter_house,788,171,1667,12,13,coach,Sir W. Warren
exeter_house,home_seething_lane,171,788,1667,12,13,walk,Sir W. Warren
home_seething_lane,navy_office,788,422,1667,12,18,walk,
home_seething_lane,navy_office,788,422,1667,12,19,walk,
navy_office,westminster_hall,422,610,1667,12,19,coach,
home_seething_lane,navy_office,788,422,1667,12,20,walk,
navy_office,home_seething_lane,422,788,1667,12,20,walk,
home_seething_lane,whitehall,788,642,1667,12,23,coach,
home_seething_lane,whitehall,788,642,1667,12,24,coach,
westminster_hall,kings_playhouse,610,295,1667,12,26,coach,Elizabeth Pepys
kings_playhouse,home_seething_lane,295,788,1667,12,26,coach,Elizabeth Pepys; Sir W. Pen
home_seething_lane,navy_office,788,422,1667,12,28,walk,
navy_office,kings_playhouse,422,295,1667,12,28,coach,Elizabeth Pepys; Deb Willet
kings_playhouse,home_seething_lane,295,788,1667,12,28,coach,Elizabeth Pepys; Deb Willet
home_seething_lane,whitehall,788,642,1667,12,30,coach,
kings_playhouse,home_seething_lane,295,788,1667,12,30,coach,
whitehall,navy_office,642,422,1667,12,31,walk,
navy_office,home_seething_lane,422,788,1667,12,31,walk,
lord_crews_house,dukes_playhouse,337,159,1668,1,1,coach,
dukes_playhouse,whitehall,159,642,1668,1,1,coach,
whitehall,home_seething_lane,642,788,1668,1,1,coach,
westminster_hall,home_seething_lane,610,788,1668,1,2,coach,
home_seething_lane,whitehall,788,642,1668,1,5,coach,
home_seething_lane,dukes_playhouse,788,159,1668,1,6,coach,Elizabeth Pepys; Deb Willet; Mrs. Pierce; Mrs. Knipp
dukes_playhouse,home_seething_lane,159,788,1668,1,6,coach,Elizabeth Pepys; Deb Willet; Mrs. Pierce; Mrs. Knipp; Henry Harris
whitehall,nursery_theatre,642,153,1668,1,7,coach,
nursery_theatre,home_seething_lane,153,788,1668,1,7,coach,
whitehall,captain_cockes_house,642,76,1668,1,8,coach,Lord Bruncker
captain_cockes_house,whitehall,76,642,1668,1,8,coach,Lord Bruncker
home_seething_lane,navy_office,788,422,1668,1,9,walk,
navy_office,home_seething_lane,422,788,1668,1,9,walk,
whitehall,home_seething_lane,642,788,1668,1,10,coach,
home_seething_lane,kings_playhouse,788,295,1668,1,10,coach,Elizabeth Pepys; Deb Willet
kings_playhouse,home_seething_lane,295,788,1668,1,10,coach,Elizabeth Pepys; Deb Willet
home_seething_lane,navy_office,788,422,1668,1,11,walk,
navy_office,kings_playhouse,422,295,1668,1,11,coach,Elizabeth Pepys; Mercer; Deb Willet
home_seething_lane,parish_church,788,544,1668,1,12,walk,Elizabeth Pepys
parish_church,home_seething_lane,544,788,1668,1,12,walk,Elizabeth Pepys
home_seething_lane,the_temple,788,102,1668,1,14,coach,Elizabeth Pepys; Deb Willet
the_temple,mrs_pierces_covent_garden,102,418,1668,1,14,coach,
home_seething_lane,deptford,788,77,1668,1,15,walk,
deptford,home_seething_lane,77,788,1668,1,15,walk,
home_seething_lane,navy_office,788,422,1668,1,18,walk,
navy_office,home_seething_lane,422,788,1668,1,18,walk,
home_seething_lane,deptford,788,77,1668,1,19,walk,Captain Perryman
deptford,home_seething_lane,77,788,1668,1,19,walk,Captain Perryman
home_seething_lane,exchequer,788,169,1668,1,20,coach,
exchequer,lord_crews_house,169,337,1668,1,20,walk,
lord_crews_house,home_seething_lane,337,788,1668,1,20,coach,
home_seething_lane,navy_office,788,422,1668,1,21,walk,
navy_office,whitehall,422,642,1668,1,21,coach,
whitehall,home_seething_lane,642,788,1668,1,21,coach,
home_seething_lane,sir_d_gawdens,788,382,1668,1,22,coach,Lord Bruncker
sir_d_gawdens,home_seething_lane,382,788,1668,1,22,coach,
home_seething_lane,navy_office,788,422,1668,1,23,walk,
navy_office,home_seething_lane,422,788,1668,1,23,walk,
home_seething_lane,whitehall,788,642,1668,1,24,coach,
whitehall,kings_playhouse,642,295,1668,1,24,coach,
kings_playhouse,home_seething_lane,295,788,1668,1,24,coach,Elizabeth Pepys; Deb Willet
home_seething_lane,whitehall,788,642,1668,1,27,coach,
home_seething_lane,whitehall,788,642,1668,1,28,coach,
home_seething_lane,st_james_palace,788,540,1668,1,29,coach,
st_james_palace,home_seething_lane,540,788,1668,1,29,coach,
home_seething_lane,whitehall,788,642,1668,1,29,coach,
home_seething_lane,the_temple,788,102,1668,1,30,boat,Mr. Gibson
the_temple,home_seething_lane,102,788,1668,1,30,coach,
home_seething_lane,durham_yard,788,88,1668,1,31,coach,
durham_yard,whitehall,88,642,1668,1,31,coach,
home_seething_lane,navy_office,788,422,1668,2,1,walk,
navy_office,islington,422,282,1668,2,1,coach,Elizabeth Pepys
home_seething_lane,dukes_playhouse,788,159,1668,2,3,coach,Elizabeth Pepys; Deb Willet
dukes_playhouse,home_seething_lane,159,788,1668,2,3,coach,Elizabeth Pepys; Deb Willet
home_seething_lane,navy_office,788,422,1668,2,4,walk,
navy_office,home_seething_lane,422,788,1668,2,4,walk,
home_seething_lane,durham_yard,788,88,1668,2,5,coach,
durham_yard,home_seething_lane,88,788,1668,2,5,coach,Captain Cocke
home_seething_lane,navy_office,788,422,1668,2,6,walk,
navy_office,dukes_playhouse,422,159,1668,2,6,coach,Elizabeth Pepys; Deb Willet
dukes_playhouse,hercules_pillars,159,234,1668,2,6,coach,Elizabeth Pepys; Deb Willet; Betty Turner; Mercer
hercules_pillars,home_seething_lane,234,788,1668,2,6,coach,Elizabeth Pepys; Deb Willet
home_seething_lane,westminster_hall,788,610,1668,2,7,walk,
westminster_hall,durham_yard,610,88,1668,2,7,walk,
durham_yard,whitehall,88,642,1668,2,7,coach,
home_seething_lane,navy_office,788,422,1668,2,8,walk,
navy_office,home_seething_lane,422,788,1668,2,8,walk,
home_seething_lane,westminster_hall,788,610,1668,2,10,coach,Elizabeth Pepys
westminster_hall,the_temple,610,102,1668,2,10,walk,
the_temple,home_seething_lane,102,788,1668,2,10,coach,Captain Cocke
home_seething_lane,westminster_hall,788,610,1668,2,10,coach,
westminster_hall,home_seething_lane,610,788,1668,2,10,coach,John Creed
home_seething_lane,westminster_hall,788,610,1668,2,11,coach,
westminster_hall,dukes_playhouse,610,159,1668,2,11,coach,
dukes_playhouse,home_seething_lane,159,788,1668,2,11,coach,Captain Cocke
home_seething_lane,navy_office,788,422,1668,2,12,walk,
navy_office,durham_yard,422,88,1668,2,12,coach,
durham_yard,home_seething_lane,88,788,1668,2,12,coach,Elizabeth Pepys; Deb Willet
home_seething_lane,whitehall,788,642,1668,2,13,coach,Elizabeth Pepys; Deb Willet
home_seething_lane,durham_yard,788,88,1668,2,14,walk,
durham_yard,whitehall,88,642,1668,2,14,coach,
whitehall,the_temple,642,102,1668,2,14,coach,
the_temple,home_seething_lane,102,788,1668,2,14,coach,
home_seething_lane,the_temple,788,102,1668,2,15,coach,Captain Cocke
the_temple,home_seething_lane,102,788,1668,2,15,coach,
home_seething_lane,durham_yard,788,88,1668,2,17,coach,
durham_yard,westminster_hall,88,610,1668,2,17,walk,
old_swan,whitehall,444,642,1668,2,18,walk,
home_seething_lane,navy_office,788,422,1668,2,19,walk,
navy_office,whitehall,422,642,1668,2,19,coach,
home_seething_lane,whitehall,788,642,1668,2,20,coach,
whitehall,kings_playhouse,642,295,1668,2,20,coach,
whitehall,home_seething_lane,642,788,1668,2,21,coach,
home_seething_lane,westminster_hall,788,610,1668,2,22,coach,
westminster_hall,dukes_playhouse,610,159,1668,2,22,coach,
dukes_playhouse,home_seething_lane,159,788,1668,2,22,coach,
home_seething_lane,falcon_bankside,788,68,1668,2,23,boat,
falcon_bankside,whitehall,68,642,1668,2,23,boat,
home_seething_lane,navy_office,788,422,1668,2,24,walk,
navy_office,new_exchange,422,129,1668,2,24,coach,Elizabeth Pepys; Deb Willet
new_exchange,nursery_theatre,129,153,1668,2,24,coach,Elizabeth Pepys; Deb Willet
nursery_theatre,home_seething_lane,153,788,1668,2,24,coach,Elizabeth Pepys; Deb Willet
home_seething_lane,navy_office,788,422,1668,2,25,walk,
navy_office,home_seething_lane,422,788,1668,2,25,walk,
home_seething_lane,whitehall,788,642,1668,2,26,boat,
whitehall,westminster_hall,642,610,1668,2,26,walk,
westminster_hall,home_seething_lane,610,788,1668,2,26,coach,
home_seething_lane,navy_office,788,422,1668,2,27,walk,
navy_office,home_seething_lane,422,788,1668,2,27,walk,
whitehall,dukes_playhouse,642,159,1668,2,28,coach,Elizabeth Pepys; Deb Willet
dukes_playhouse,home_seething_lane,159,788,1668,2,28,coach,Elizabeth Pepys; Deb Willet
whitehall,the_temple,642,102,1668,2,29,coach,Captain Cocke
the_temple,home_seething_lane,102,788,1668,2,29,coach,
home_seething_lane,st_james_palace,788,540,1668,3,1,coach,
st_james_palace,home_seething_lane,540,788,1668,3,1,coach,
home_seething_lane,mrs_martins_new_lodging,788,415,1668,3,1,coach,
mrs_martins_new_lodging,home_seething_lane,415,788,1668,3,1,coach,
kings_playhouse,home_seething_lane,295,788,1668,3,2,coach,Elizabeth Pepys
home_seething_lane,deptford,788,77,1668,3,3,boat,Lord Bruncker; Sir W. Pen; Sir T. Harvey; Commissioner Middleton
deptford,home_seething_lane,77,788,1668,3,3,boat,
westminster_hall,kings_playhouse,610,295,1668,3,5,coach,Lord Bruncker; Sir T. Harvey; Sir W. Pen
kings_playhouse,home_seething_lane,295,788,1668,3,5,coach,Sir W. Pen
home_seething_lane,st_james_palace,788,540,1668,3,6,coach,Sir Denis Gawden
st_james_palace,whitehall,540,642,1668,3,6,coach,
whitehall,home_seething_lane,642,788,1668,3,6,coach,
home_seething_lane,whitehall,788,642,1668,3,9,coach,Sir W. Warren
whitehall,home_seething_lane,642,788,1668,3,9,coach,
westminster_hall,home_seething_lane,610,788,1668,3,10,coach,Sir Denis Gawden
home_seething_lane,whitehall,788,642,1668,3,11,boat,
whitehall,home_seething_lane,642,788,1668,3,11,coach,
home_seething_lane,westminster_hall,788,610,1668,3,12,coach,Elizabeth Pepys; Deb Willet
westminster_hall,arundell_house,610,9,1668,3,12,coach,
arundell_house,home_seething_lane,9,788,1668,3,12,coach,
home_seething_lane,westminster_hall,788,610,1668,3,13,walk,
westminster_hall,whitehall,610,642,1668,3,13,walk,
whitehall,lord_crews_house,642,337,1668,3,13,coach,
home_seething_lane,westminster_hall,788,610,1668,3,14,walk,
westminster_hall,home_seething_lane,610,788,1668,3,14,walk,
home_seething_lane,whitehall,788,642,1668,3,15,walk,
whitehall,home_seething_lane,642,788,1668,3,15,coach,
home_seething_lane,navy_office,788,422,1668,3,17,walk,
navy_office,home_seething_lane,422,788,1668,3,17,walk,
home_seething_lane,westminster_hall,788,610,1668,3,18,coach,
westminster_hall,whitehall,610,642,1668,3,18,coach,Sir W. Pen
whitehall,home_seething_lane,642,788,1668,3,18,coach,
home_seething_lane,whitehall,788,642,1668,3,19,boat,
whitehall,home_seething_lane,642,788,1668,3,19,walk,
home_seething_lane,navy_office,788,422,1668,3,20,walk,
navy_office,home_seething_lane,422,788,1668,3,20,walk,
home_seething_lane,whitehall,788,642,1668,3,22,coach,
whitehall,home_seething_lane,642,788,1668,3,23,coach,
home_seething_lane,barn_elms,788,24,1668,3,23,boat,Elizabeth Pepys; Deb Willet; Mrs. Pierce; Mrs. Manuel; Mr. Pelling
barn_elms,mrs_pierces_covent_garden,24,418,1668,3,23,boat,Elizabeth Pepys; Deb Willet; Mrs. Pierce; Mrs. Manuel
mrs_pierces_covent_garden,home_seething_lane,418,788,1668,3,23,coach,Elizabeth Pepys; Deb Willet
whitehall,lord_crews_house,642,337,1668,3,24,walk,John Creed
lord_crews_house,whitehall,337,642,1668,3,24,coach,John Creed
whitehall,home_seething_lane,642,788,1668,3,25,coach,
home_seething_lane,kings_playhouse,788,295,1668,3,25,coach,Elizabeth Pepys; Deb Willet
home_seething_lane,navy_office,788,422,1668,3,26,walk,
navy_office,dukes_playhouse,422,159,1668,3,26,coach,Elizabeth Pepys; Deb Willet
dukes_playhouse,blue_balls_tavern,159,709,1668,3,26,walk,Elizabeth Pepys; Deb Willet; Mrs. Pierce; Betty Turner
whitehall,home_seething_lane,642,788,1668,3,27,coach,Elizabeth Pepys
home_seething_lane,kings_playhouse,788,295,1668,3,28,coach,Elizabeth Pepys; Deb Willet
kings_playhouse,home_seething_lane,295,788,1668,3,28,coach,Elizabeth Pepys; Deb Willet
parish_church,home_seething_lane,544,788,1668,3,29,walk,
whitehall,home_seething_lane,642,788,1668,3,30,coach,John Creed
home_seething_lane,westminster_hall,788,610,1668,3,31,coach,
home_seething_lane,the_temple,788,102,1668,4,2,coach,Lord Bruncker
the_temple,arundell_house,102,9,1668,4,2,walk,Lord Bruncker
whitehall,dukes_playhouse,642,159,1668,4,3,coach,Lord Bruncker
dukes_playhouse,home_seething_lane,159,788,1668,4,3,coach,
home_seething_lane,whitehall,788,642,1668,4,6,coach,
home_seething_lane,kings_playhouse,788,295,1668,4,7,coach,
kings_playhouse,home_seething_lane,295,788,1668,4,7,coach,
whitehall,dukes_playhouse,642,159,1668,4,8,coach,Lord Bruncker
dukes_playhouse,home_seething_lane,159,788,1668,4,8,coach,
home_seething_lane,navy_office,788,422,1668,4,9,walk,
navy_office,home_seething_lane,422,788,1668,4,9,walk,
whitehall,lord_crews_house,642,337,1668,4,13,walk,
lord_crews_house,home_seething_lane,337,788,1668,4,13,coach,
home_seething_lane,westminster_hall,788,610,1668,4,14,boat,
westminster_hall,durham_yard,610,88,1668,4,14,walk,
durham_yard,kings_playhouse,88,295,1668,4,14,coach,
kings_playhouse,home_seething_lane,295,788,1668,4,14,coach,
home_seething_lane,whitehall,788,642,1668,4,15,coach,
kings_playhouse,home_seething_lane,295,788,1668,4,15,coach,John Creed
whitehall,home_seething_lane,642,788,1668,4,16,coach,
kings_playhouse,kensington_grotto,295,291,1668,4,17,coach,Mrs. Knipp
kensington_grotto,home_seething_lane,291,788,1668,4,17,coach,
kings_playhouse,home_seething_lane,295,788,1668,4,18,coach,
home_seething_lane,whitehall,788,642,1668,4,19,boat,Roger Pepys
whitehall,home_seething_lane,642,788,1668,4,19,coach,
whitehall,durham_yard,642,88,1668,4,20,walk,
durham_yard,home_seething_lane,88,788,1668,4,20,coach,John Creed
home_seething_lane,kings_playhouse,788,295,1668,4,21,coach,Mrs. Turner
kings_playhouse,kensington_grotto,295,291,1668,4,21,coach,Mrs. Knipp
kensington_grotto,home_seething_lane,291,788,1668,4,21,coach,Mrs. Turner
home_seething_lane,whitehall,788,642,1668,4,22,coach,
whitehall,home_seething_lane,642,788,1668,4,22,coach,
home_seething_lane,tower,788,583,1668,4,23,walk,Mrs. Knipp; Mrs. Pierce
tower,fox_hall,583,185,1668,4,23,boat,Mrs. Knipp
whitehall,kings_playhouse,642,295,1668,4,24,coach,
kings_playhouse,home_seething_lane,295,788,1668,4,24,coach,
home_seething_lane,navy_office,788,422,1668,4,25,walk,
navy_office,dukes_playhouse,422,159,1668,4,25,coach,
dukes_playhouse,home_seething_lane,159,788,1668,4,25,coach,
home_seething_lane,parish_church,788,544,1668,4,26,walk,
parish_church,home_seething_lane,544,788,1668,4,26,walk,
westminster_hall,lord_crews_house,610,337,1668,4,27,walk,John Creed
lord_crews_house,kings_playhouse,337,295,1668,4,27,coach,
kings_playhouse,home_seething_lane,295,788,1668,4,27,coach,
home_seething_lane,whitehall,788,642,1668,4,28,boat,
whitehall,westminster_hall,642,610,1668,4,28,walk,
westminster_hall,kings_playhouse,610,295,1668,4,28,coach,John Creed
kings_playhouse,home_seething_lane,295,788,1668,4,28,coach,
whitehall,dukes_playhouse,642,159,1668,4,29,coach,Lord Bruncker
dukes_playhouse,home_seething_lane,159,788,1668,4,29,coach,
dolphin_tavern,dukes_playhouse,149,159,1668,4,30,coach,
dukes_playhouse,home_seething_lane,159,788,1668,4,30,coach,Mrs. Turner
westminster_hall,kings_playhouse,610,295,1668,5,1,coach,
kings_playhouse,home_seething_lane,295,788,1668,5,1,boat,
home_seething_lane,dukes_playhouse,788,159,1668,5,2,coach,Lord Bruncker
dukes_playhouse,home_seething_lane,159,788,1668,5,2,coach,
home_seething_lane,islington,788,282,1668,5,3,coach,Sir W. Pen
islington,home_seething_lane,282,788,1668,5,3,coach,Sir W. Pen
home_seething_lane,whitehall,788,642,1668,5,4,boat,
whitehall,dukes_playhouse,642,159,1668,5,4,coach,
dukes_playhouse,home_seething_lane,159,788,1668,5,4,coach,
home_seething_lane,dukes_playhouse,788,159,1668,5,5,coach,John Creed
dukes_playhouse,home_seething_lane,159,788,1668,5,5,boat,
whitehall,mrs_pierces_covent_garden,642,418,1668,5,6,coach,
kings_playhouse,home_seething_lane,295,788,1668,5,6,walk,
home_seething_lane,dukes_playhouse,788,159,1668,5,7,coach,Mercer; Mrs. Turner
dukes_playhouse,marrowbone_gardens,159,185,1668,5,7,coach,Mrs. Knipp; Mercer; Mrs. Turner
