n1_source,n1_target,my_source,my_target,year,month,day,mode,companion
9,785,422,788,1667,March,31,walk,Elizabeth Pepys
785,968,788,114,1667,April,1,coach,Sir John Minnes
968,3,114,642,1667,April,1,coach,
3,968,642,114,1667,April,1,walk,
968,30,114,475,1667,April,1,boat,
785,9,788,422,1667,April,1,walk,
9,785,422,788,1667,April,1,walk,
785,9,788,422,1667,April,3,walk,
9,785,422,788,1667,April,3,walk,
785,9,788,422,1667,April,4,walk,
9,450,422,155,1667,April,4,boat,Balthasar St Michel
450,785,155,788,1667,April,4,boat,Balthasar St Michel
785,9,788,422,1667,April,4,walk,
9,785,422,788,1667,April,4,walk,
785,9,788,422,1667,April,5,walk,
9,785,422,788,1667,April,5,walk,
23,641,789,2,1667,April,5,walk,
641,785,2,788,1667,April,5,walk,
785,405,788,586,1667,April,6,walk,
9,785,422,788,1667,April,6,walk,
785,3,788,642,1667,April,6,boat,Balthasar St Michel
3,23,642,789,1667,April,6,walk,Balthasar St Michel
785,9,788,422,1667,April,6,walk,
785,9,788,422,1667,April,7,walk,Elizabeth Pepys
9,785,422,788,1667,April,7,walk,Elizabeth Pepys
107,453,541,468,1667,April,7,walk,
453,3,468,642,1667,April,7,walk,
3,189,642,241,1667,April,7,coach,Sir George Carteret
189,785,241,788,1667,April,7,walk,
785,1184,788,394,1667,April,8,coach,Elizabeth Pepys
1184,1105,394,577,1667,April,8,walk,Elizabeth Pepys; Mary Mercer
1105,1221,577,85,1667,April,8,walk,Elizabeth Pepys; Mary Mercer
1221,785,85,788,1667,April,8,coach,Elizabeth Pepys; Mary Mercer
785,9,788,422,1667,April,9,walk,
9,23,422,789,1667,April,9,walk,
785,1105,788,577,1667,April,9,coach,
1105,1172,577,123,1667,April,9,walk,
1172,104,123,562,1667,April,9,walk,
104,1112,562,444,1667,April,9,boat,
785,9,788,422,1667,April,9,walk,
9,861,422,516,1667,April,9,walk,
861,785,516,788,1667,April,9,walk,
3,968,642,114,1667,April,10,boat,Sir George Carteret
968,3,114,642,1667,April,10,walk,Sir George Carteret
785,23,788,789,1667,April,11,walk,
3,785,642,788,1667,April,12,boat,
785,30,788,475,1667,April,12,walk,
30,785,475,788,1667,April,12,walk,Elizabeth Pepys; Mary Mercer; Barker
785,9,788,422,1667,April,14,walk,Elizabeth Pepys
9,785,422,788,1667,April,14,walk,Elizabeth Pepys
43,1001,583,415,1667,April,14,boat,
1001,3,415,642,1667,April,14,walk,
1001,785,415,788,1667,April,14,boat,
785,1227,788,226,1667,April,14,boat,Elizabeth Pepys; Mary Mercer; Barker; Jane
1227,785,226,788,1667,April,14,boat,Elizabeth Pepys; Mary Mercer; Barker; Jane
785,9,788,422,1667,April,15,walk,
9,785,422,788,1667,April,15,walk,
785,1105,788,577,1667,April,16,coach,Elizabeth Pepys
1105,1184,577,394,1667,April,16,walk,Elizabeth Pepys; Mrs Knipp
1184,1233,394,343,1667,April,16,walk,Elizabeth Pepys; Mrs Knipp; Elizabeth Pierce
1233,785,343,788,1667,April,16,coach,Elizabeth Pepys
785,861,788,516,1667,April,16,walk,
861,785,516,788,1667,April,16,walk,
380,968,540,114,1667,April,17,coach,
968,9,114,422,1667,April,17,walk,
1105,785,577,788,1667,April,17,coach,Elizabeth Pepys
785,641,788,2,1667,April,17,walk,
641,785,2,788,1667,April,17,walk,
785,9,788,422,1667,April,18,walk,
9,23,422,789,1667,April,18,walk,
785,193,788,158,1667,April,18,coach,Elizabeth Pepys
193,785,158,788,1667,April,18,coach,Elizabeth Pepys
785,1037,788,346,1667,April,19,coach,Elizabeth Pepys
1037,193,346,158,1667,April,19,coach,Elizabeth Pepys
193,785,158,788,1667,April,19,coach,Elizabeth Pepys
785,9,788,422,1667,April,20,walk,
9,785,422,788,1667,April,20,walk,
785,1105,788,577,1667,April,20,walk,Elizabeth Pepys
1105,193,577,158,1667,April,20,walk,Elizabeth Pepys
193,785,158,788,1667,April,20,coach,Elizabeth Pepys
785,9,788,422,1667,April,21,walk,Elizabeth Pepys; Mary Mercer
9,785,422,788,1667,April,21,walk,Elizabeth Pepys; Mary Mercer
785,1114,788,223,1667,April,21,coach,Elizabeth Pepys; Mary Mercer
1114,267,223,299,1667,April,21,coach,Elizabeth Pepys; Mary Mercer
267,157,299,282,1667,April,21,coach,Elizabeth Pepys; Mary Mercer
157,785,282,788,1667,April,21,coach,Elizabeth Pepys; Mary Mercer
107,1231,541,336,1667,April,22,coach,Sir George Carteret
9,785,422,788,1667,April,23,walk,
1001,1177,415,604,1667,April,23,walk,Elizabeth Pepys
1177,785,604,788,1667,April,23,walk,Elizabeth Pepys
785,380,788,540,1667,April,24,coach,Sir William Penn
380,13,540,610,1667,April,24,walk,
785,9,788,422,1667,April,24,walk,
3,785,642,788,1667,April,24,boat,
785,9,788,422,1667,April,25,walk,
9,861,422,516,1667,April,25,walk,
861,311,516,343,1667,April,25,coach,
311,785,343,788,1667,April,25,coach,
785,861,788,516,1667,April,25,walk,
861,785,516,788,1667,April,25,walk,
13,1112,610,444,1667,April,26,boat,
1112,785,444,788,1667,April,26,boat,
785,9,788,422,1667,April,26,walk,
9,785,422,788,1667,April,26,walk,
785,9,788,422,1667,April,27,walk,
9,785,422,788,1667,April,27,walk,
785,9,788,422,1667,April,28,walk,Elizabeth Pepys
9,785,422,788,1667,April,28,walk,Elizabeth Pepys
785,1153,788,24,1667,April,28,boat,
1153,1229,24,21,1667,April,28,boat,
1229,31,21,145,1667,April,28,boat,
31,1230,145,226,1667,April,28,walk,
1230,30,226,475,1667,April,28,walk,
785,9,788,422,1667,April,29,walk,
9,3,422,642,1667,April,29,walk,
3,1140,642,422,1667,April,29,coach,Elizabeth Pepys
1140,785,422,788,1667,April,29,coach,Elizabeth Pepys
785,9,788,422,1667,April,30,walk,
9,23,422,789,1667,April,30,walk,
23,785,789,788,1667,April,30,walk,
785,9,788,422,1667,April,30,boat,
9,3,422,642,1667,April,30,boat,
3,911,642,593,1667,April,30,walk,
911,785,593,788,1667,April,30,coach,Elizabeth Pepys
13,1176,610,148,1667,May,1,walk,Doll Lane
1176,66,148,374,1667,May,1,walk,
66,785,374,788,1667,May,1,walk,
785,9,788,422,1667,May,2,walk,
9,311,422,343,1667,May,2,walk,Mr Gawden
311,1005,343,131,1667,May,2,walk,Mr Gawden
1005,785,131,788,1667,May,2,walk,
785,9,788,422,1667,May,2,walk,
9,785,422,788,1667,May,2,walk,
1128,311,170,343,1667,May,3,walk,
785,9,788,422,1667,May,3,walk,
9,1177,422,604,1667,May,3,coach,Elizabeth Pepys
3,1177,642,604,1667,May,5,boat,Elizabeth Pepys
1177,1153,604,24,1667,May,5,boat,Elizabeth Pepys; Barker
1153,785,24,788,1667,May,5,boat,Elizabeth Pepys; Barker
311,13,343,610,1667,May,6,walk,
785,9,788,422,1667,May,6,walk,
9,641,422,2,1667,May,6,walk,
641,785,2,788,1667,May,6,walk,
785,9,788,422,1667,May,6,walk,
9,785,422,788,1667,May,6,walk,
785,9,788,422,1667,May,7,walk,
380,13,540,610,1667,May,8,walk,Sir George Carteret
13,3,610,642,1667,May,8,walk,Sir H. Cholmly
3,23,642,789,1667,May,8,walk,
785,9,788,422,1667,May,8,walk,
9,785,422,788,1667,May,8,walk,
785,9,788,422,1667,May,10,walk,
9,1180,422,580,1667,May,10,walk,Lord Brouncker; Sir John Minnes; Sir William Batten; Sir William Penn
1180,9,580,422,1667,May,10,walk,
9,641,422,2,1667,May,10,walk,
641,311,2,343,1667,May,10,walk,
785,9,788,422,1667,May,10,walk,
9,785,422,788,1667,May,10,walk,
785,861,788,516,1667,May,11,walk,
861,9,516,422,1667,May,11,walk,
9,785,422,788,1667,May,11,walk,
785,43,788,583,1667,May,11,coach,Elizabeth Pepys; John Creed
43,3,583,642,1667,May,11,coach,Elizabeth Pepys; John Creed
785,9,788,422,1667,May,11,walk,
157,267,282,299,1667,May,12,walk,Elizabeth Pepys
267,785,299,788,1667,May,12,coach,Elizabeth Pepys
785,9,788,422,1667,May,13,walk,
9,311,422,343,1667,May,13,coach,Elizabeth Pepys
785,9,788,422,1667,May,13,walk,
9,785,422,788,1667,May,13,walk,
785,9,788,422,1667,May,14,walk,
9,785,422,788,1667,May,14,walk,
785,9,788,422,1667,May,14,walk,
9,861,422,516,1667,May,14,walk,
861,9,516,422,1667,May,14,walk,
380,968,540,114,1667,May,15,coach,Sir George Carteret
968,785,114,788,1667,May,15,coach,
785,9,788,422,1667,May,15,walk,
9,785,422,788,1667,May,15,walk,
9,1180,422,580,1667,May,16,walk,Lord Brouncker; Sir John Minnes; Sir William Batten; Sir William Penn
1180,785,580,788,1667,May,16,walk,
785,911,788,593,1667,May,16,coach,Elizabeth Pepys; Sir William Penn
911,311,593,343,1667,May,16,coach,Elizabeth Pepys; Sir William Penn
311,157,343,282,1667,May,16,coach,Elizabeth Pepys; Sir William Penn
785,9,788,422,1667,May,17,walk,
9,1180,422,580,1667,May,17,walk,Lord Brouncker; Sir John Minnes; Sir William Batten; Sir William Penn
1180,785,580,788,1667,May,17,walk,
785,641,788,2,1667,May,17,walk,
641,380,2,540,1667,May,17,walk,
785,9,788,422,1667,May,18,walk,
9,785,422,788,1667,May,18,walk,
785,9,788,422,1667,May,19,walk,Elizabeth Pepys
9,785,422,788,1667,May,19,walk,Elizabeth Pepys
785,3,788,642,1667,May,19,boat,
13,785,610,788,1667,May,20,walk,
1112,1001,444,415,1667,May,20,boat,
1001,104,415,562,1667,May,20,walk,
104,785,562,788,1667,May,20,coach,
785,9,788,422,1667,May,21,walk,
9,785,422,788,1667,May,21,walk,
13,1234,610,422,1667,May,22,coach,
1234,23,422,789,1667,May,22,walk,
1105,785,577,788,1667,May,22,walk,
785,861,788,516,1667,May,22,walk,
861,785,516,788,1667,May,22,walk,
9,785,422,788,1667,May,23,walk,
785,9,788,422,1667,May,24,walk,
9,3,422,642,1667,May,24,walk,Sir William Penn
3,785,642,788,1667,May,24,boat,
785,9,788,422,1667,May,25,walk,
9,785,422,788,1667,May,25,walk,
785,9,788,422,1667,May,26,walk,Elizabeth Pepys
9,785,422,788,1667,May,26,walk,Elizabeth Pepys
785,1001,788,415,1667,May,26,boat,
1001,1153,415,24,1667,May,26,boat,
1153,1112,24,444,1667,May,26,boat,
3,380,642,540,1667,May,27,walk,
380,785,540,788,1667,May,27,boat,
785,641,788,2,1667,May,27,walk,
641,380,2,540,1667,May,27,walk,
380,785,540,788,1667,May,27,walk,
785,9,788,422,1667,May,27,walk,
9,785,422,788,1667,May,27,walk,
785,9,788,422,1667,May,28,walk,
9,785,422,788,1667,May,28,walk,
785,402,788,185,1667,May,28,boat,John Creed
402,3,185,642,1667,May,28,boat,John Creed
380,13,540,610,1667,May,29,walk,Sir George Carteret
13,1237,610,30,1667,May,29,boat,
1237,3,30,642,1667,May,29,boat,
3,107,642,541,1667,May,29,walk,
107,785,541,788,1667,May,29,boat,
785,9,788,422,1667,May,30,walk,
9,785,422,788,1667,May,30,walk,
785,171,788,9,1667,May,30,walk,
171,785,9,788,1667,May,30,coach,
3,1239,642,113,1667,May,31,walk,
1239,3,113,642,1667,May,31,walk,Sir George Carteret
3,785,642,788,1667,May,31,walk,Mr Gawden
785,1153,788,24,1667,June,2,boat,
1153,785,24,788,1667,June,2,boat,
380,13,540,610,1667,June,3,walk,
31,1240,145,534,1667,June,3,walk,
1240,31,534,145,1667,June,3,walk,
31,1239,145,113,1667,June,3,boat,John Creed
1239,402,113,185,1667,June,3,boat,John Creed
3,785,642,788,1667,June,3,boat,
785,9,788,422,1667,June,5,walk,
9,3,422,642,1667,June,5,walk,
3,380,642,540,1667,June,5,walk,
380,66,540,374,1667,June,5,coach,Sir George Carteret
66,3,374,642,1667,June,5,walk,
785,9,788,422,1667,June,6,walk,
9,861,422,516,1667,June,6,walk,
861,9,516,422,1667,June,6,walk,
9,785,422,788,1667,June,6,walk,
785,9,788,422,1667,June,7,walk,
9,785,422,788,1667,June,7,walk,
3,785,642,788,1667,June,9,boat,John Creed
3,968,642,114,1667,June,9,walk,
968,1001,114,415,1667,June,9,walk,
1001,1153,415,24,1667,June,9,boat,
1153,785,24,788,1667,June,9,boat,
3,31,642,145,1667,June,10,walk,Sir William Batten; Sir William Penn
31,36,145,217,1667,June,10,boat,
36,37,217,667,1667,June,10,boat,
785,9,788,422,1667,June,11,walk,
9,31,422,145,1667,June,11,boat,Sir William Batten; Sir William Penn
785,9,788,422,1667,June,11,walk,
9,785,422,788,1667,June,11,walk,
9,1244,422,122,1667,June,12,coach,
1244,785,122,788,1667,June,12,coach,Elizabeth Pepys
9,1245,422,290,1667,June,13,walk,
1245,785,290,788,1667,June,13,walk,
3,785,642,788,1667,June,21,walk,
785,9,788,422,1667,June,21,walk,
9,785,422,788,1667,June,21,walk,
785,9,788,422,1667,June,22,walk,
9,785,422,788,1667,June,22,walk,
785,9,788,422,1667,June,23,walk,Elizabeth Pepys
9,785,422,788,1667,June,23,walk,Elizabeth Pepys
37,1243,667,667,1667,June,23,walk,Captain Cocke
1243,36,667,217,1667,June,23,boat,Captain Cocke
36,1077,217,76,1667,June,23,walk,Captain Cocke
1077,43,76,583,1667,June,23,boat,Matt. Wren; Mr Fenn
43,785,583,788,1667,June,23,walk,
3,380,642,540,1667,June,25,walk,
13,785,610,788,1667,June,25,coach,
785,9,788,422,1667,June,25,walk,
9,3,422,642,1667,June,25,walk,
3,1239,642,113,1667,June,26,walk,
1239,13,113,610,1667,June,26,walk,
15,104,169,562,1667,June,26,walk,
104,3,562,642,1667,June,26,walk,
3,785,642,788,1667,June,26,coach,
785,9,788,422,1667,June,27,walk,
9,785,422,788,1667,June,27,walk,
785,380,788,540,1667,June,28,coach,Sir H. Cholmly
380,1239,540,113,1667,June,28,walk,
1239,15,113,169,1667,June,28,walk,
785,9,788,422,1667,June,29,walk,
9,380,422,540,1667,June,29,coach,
3,1239,642,113,1667,June,29,walk,
1239,785,113,788,1667,June,29,coach,
785,9,788,422,1667,June,29,walk,
9,785,422,788,1667,June,29,walk,
1061,122,90,112,1667,June,30,walk,John Creed
122,1246,112,90,1667,June,30,walk,John Creed
1246,1247,90,594,1667,June,30,boat,John Creed
1247,424,594,478,1667,June,30,boat,John Creed
424,1248,478,612,1667,June,30,walk,John Creed
1248,1249,612,478,1667,June,30,walk,John Creed
1249,1248,478,612,1667,June,30,walk,John Creed
1248,1250,612,203,1667,July,1,coach,John Creed
785,9,788,422,1667,July,1,walk,
9,785,422,788,1667,July,1,walk,
861,1112,516,444,1667,July,3,boat,
1112,3,444,642,1667,July,3,boat,
785,1251,788,497,1667,July,4,walk,
1252,1251,440,497,1667,July,4,walk,
1251,19,497,234,1667,July,4,walk,
19,785,234,788,1667,July,4,walk,
9,3,422,642,1667,July,5,coach,Sir William Penn
785,104,788,562,1667,July,6,walk,
104,13,562,610,1667,July,6,walk,
9,785,422,788,1667,July,7,walk,Elizabeth Pepys
785,102,788,226,1667,July,7,boat,Elizabeth Pepys; Jane
785,13,788,610,1667,July,8,coach,Elizabeth Pepys
13,3,610,642,1667,July,8,walk,
3,115,642,85,1667,July,8,walk,Elizabeth Pepys; John Creed
785,1256,788,559,1667,July,8,coach,Elizabeth Pepys
1256,785,559,788,1667,July,8,coach,Elizabeth Pepys
3,1239,642,113,1667,July,12,walk,
1239,15,113,169,1667,July,12,walk,
1128,66,170,374,1667,July,12,coach,Sir H. Cholmly
66,380,374,540,1667,July,12,coach,
380,785,540,788,1667,July,12,coach,
785,9,788,422,1667,July,12,walk,
9,785,422,788,1667,July,12,walk,
785,9,788,422,1667,July,13,walk,
9,785,422,788,1667,July,13,walk,
785,1258,788,26,1667,July,14,coach,Elizabeth Pepys; Betty Turner; William Hewer
1258,1257,26,213,1667,July,14,walk,Elizabeth Pepys; Betty Turner; William Hewer
1257,9,213,422,1667,July,14,coach,
9,1257,422,213,1667,July,14,coach,
1257,1258,213,26,1667,July,14,coach,Elizabeth Pepys; Betty Turner; William Hewer
1259,1257,164,213,1667,July,14,coach,Elizabeth Pepys; Betty Turner; William Hewer
1257,785,213,788,1667,July,14,coach,Elizabeth Pepys; Betty Turner; William Hewer
785,3,788,642,1667,July,17,coach,Elizabeth Pepys
3,1239,642,113,1667,July,17,walk,
1239,13,113,610,1667,July,17,walk,
13,3,610,642,1667,July,17,walk,
3,911,642,593,1667,July,17,walk,
9,785,422,788,1667,July,18,walk,
785,157,788,282,1667,July,18,coach,Elizabeth Pepys; Will Batelier
785,9,788,422,1667,July,19,walk,
9,861,422,516,1667,July,19,walk,
861,785,516,788,1667,July,19,walk,
9,785,422,788,1667,July,20,walk,
785,9,788,422,1667,July,21,walk,
9,785,422,788,1667,July,21,walk,
785,1153,788,24,1667,July,21,boat,Elizabeth Pepys; Mary Mercer
1153,98,24,148,1667,July,21,boat,Elizabeth Pepys; Mary Mercer
98,785,148,788,1667,July,21,boat,Elizabeth Pepys; Mary Mercer
911,13,593,610,1667,July,22,walk,John Creed
13,785,610,788,1667,July,22,coach,Elizabeth Pepys
9,1263,422,203,1667,July,24,boat,
3,911,642,593,1667,July,26,walk,
911,785,593,788,1667,July,26,coach,Elizabeth Pepys
9,23,422,789,1667,July,27,walk,
23,968,789,114,1667,July,27,walk,
968,785,114,788,1667,July,27,walk,
380,13,540,610,1667,July,29,walk,
13,908,610,448,1667,July,29,walk,
908,13,448,610,1667,July,29,walk,
13,104,610,562,1667,July,29,walk,
104,785,562,788,1667,July,29,coach,
3,1239,642,113,1667,July,30,walk,
1239,785,113,788,1667,July,30,coach,John Creed
785,9,788,422,1667,July,31,walk,
9,785,422,788,1667,July,31,walk,
964,1183,423,413,1667,August,1,coach,Elizabeth Pepys; Betty Turner
1183,785,413,788,1667,August,1,coach,Elizabeth Pepys; Betty Turner
785,1093,788,334,1667,August,2,walk,
1093,785,334,788,1667,August,2,walk,
9,3,422,642,1667,August,3,coach,
3,1239,642,113,1667,August,3,walk,
1239,785,113,788,1667,August,3,coach,
9,785,422,788,1667,August,3,walk,
785,9,788,422,1667,August,5,walk,
9,785,422,788,1667,August,5,walk,
9,861,422,516,1667,August,6,walk,
861,785,516,788,1667,August,6,walk,
785,9,788,422,1667,August,8,walk,
9,785,422,788,1667,August,8,walk,
13,785,610,788,1667,August,9,coach,
380,107,540,541,1667,August,9,walk,Mr Coventry
107,380,541,540,1667,August,9,walk,Mr Coventry
9,785,422,788,1667,August,10,walk,
1268,1269,25,74,1667,August,11,coach,Elizabeth Pepys; Betty Turner; William Hewer
1269,213,74,232,1667,August,11,walk,Elizabeth Pepys; Betty Turner; William Hewer
213,1270,232,232,1667,August,11,walk,Elizabeth Pepys; Betty Turner; William Hewer
1270,1269,232,74,1667,August,11,walk,Elizabeth Pepys; Betty Turner; William Hewer
1269,1271,74,25,1667,August,11,coach,Elizabeth Pepys; Betty Turner; William Hewer
1271,785,25,788,1667,August,11,coach,Elizabeth Pepys; Betty Turner; William Hewer
380,13,540,610,1667,August,12,walk,
785,861,788,516,1667,August,12,walk,
861,1105,516,577,1667,August,12,walk,
9,380,422,540,1667,August,13,coach,Sir William Penn
785,9,788,422,1667,August,14,walk,
9,861,422,516,1667,August,14,walk,
861,1105,516,577,1667,August,14,coach,
785,9,788,422,1667,August,14,walk,
9,785,422,788,1667,August,14,walk,
785,9,788,422,1667,August,15,walk,
9,380,422,540,1667,August,15,walk,Sir John Minnes; Sir William Batten; Sir William Penn
380,193,540,158,1667,August,15,walk,Sir William Penn
193,1105,158,577,1667,August,15,walk,Sir William Penn
1105,193,577,158,1667,August,15,walk,Sir William Penn; Elizabeth Pepys
785,9,788,422,1667,August,15,walk,
9,785,422,788,1667,August,15,walk,
785,9,788,422,1667,August,16,walk,
9,785,422,788,1667,August,16,walk,
9,785,422,788,1667,August,17,walk,
785,1105,788,577,1667,August,17,walk,Elizabeth Pepys; Sir William Penn
1105,397,577,63,1667,August,17,coach,Sir William Penn
397,785,63,788,1667,August,17,coach,
785,602,788,4,1667,August,18,walk,
602,785,4,788,1667,August,18,walk,
785,9,788,422,1667,August,18,walk,Elizabeth Pepys
9,785,422,788,1667,August,18,walk,Elizabeth Pepys
785,429,788,133,1667,August,18,walk,
429,785,133,788,1667,August,18,coach,
785,157,788,282,1667,August,18,coach,Elizabeth Pepys
785,9,788,422,1667,August,19,walk,
9,193,422,158,1667,August,19,coach,
785,9,788,422,1667,August,20,walk,
9,785,422,788,1667,August,20,walk,
193,785,158,788,1667,August,20,coach,Elizabeth Pepys
9,785,422,788,1667,August,21,walk,
785,1239,788,113,1667,August,21,walk,
1239,13,113,610,1667,August,21,walk,
1001,397,415,63,1667,August,21,coach,Elizabeth Pepys
397,785,63,788,1667,August,21,coach,Elizabeth Pepys
785,43,788,583,1667,August,22,walk,Lord Brouncker; Sir John Minnes; Sir William Penn
1024,1105,76,577,1667,August,22,coach,Lord Brouncker
1105,785,577,788,1667,August,22,coach,
785,1201,788,82,1667,August,23,coach,Sir William Penn
1201,3,82,642,1667,August,23,walk,Sir William Penn
785,911,788,593,1667,August,23,coach,Elizabeth Pepys
911,1239,593,113,1667,August,23,walk,
1239,785,113,788,1667,August,23,walk,
1105,1276,577,122,1667,August,23,coach,Elizabeth Pepys; Betty Turner
1276,785,122,788,1667,August,23,coach,Elizabeth Pepys
785,9,788,422,1667,August,24,walk,
9,785,422,788,1667,August,24,walk,
785,1105,788,577,1667,August,24,coach,John Creed
397,785,63,788,1667,August,24,coach,Elizabeth Pepys
785,9,788,422,1667,August,25,walk,Elizabeth Pepys
9,785,422,788,1667,August,25,walk,Elizabeth Pepys
3,104,642,562,1667,August,25,walk,
104,1229,562,21,1667,August,25,boat,
1229,1153,21,24,1667,August,25,walk,
1153,785,24,788,1667,August,25,boat,
785,9,788,422,1667,August,26,walk,
9,861,422,516,1667,August,26,walk,
861,3,516,642,1667,August,26,walk,Sir John Minnes
3,1105,642,577,1667,August,26,walk,Sir William Penn
1105,785,577,788,1667,August,26,coach,Sir William Penn
785,9,788,422,1667,August,26,walk,
9,785,422,788,1667,August,26,walk,
785,9,788,422,1667,August,27,walk,
9,785,422,788,1667,August,27,walk,
3,23,642,789,1667,August,27,walk,
785,240,788,27,1667,August,28,coach,Lady Batten; Lady Penn
240,785,27,788,1667,August,28,coach,Elizabeth Pepys
785,9,788,422,1667,August,29,walk,
9,66,422,374,1667,August,29,walk,
66,3,374,642,1667,August,29,walk,
3,968,642,114,1667,August,29,walk,
968,66,114,374,1667,August,29,walk,
66,785,374,788,1667,August,29,walk,
785,9,788,422,1667,August,29,walk,
9,785,422,788,1667,August,29,walk,
3,15,642,169,1667,August,30,walk,
15,1274,169,601,1667,August,30,coach,Elizabeth Pepys
1274,240,601,27,1667,August,30,coach,
240,785,27,788,1667,August,30,coach,Elizabeth Pepys
785,9,788,422,1667,August,31,walk,
9,785,422,788,1667,August,31,walk,
3,911,642,593,1667,August,31,walk,
785,113,788,265,1667,September,1,boat,
113,1001,265,415,1667,September,1,boat,
1001,3,415,642,1667,September,1,walk,John Creed
785,397,788,63,1667,September,2,coach,Elizabeth Pepys
397,785,63,788,1667,September,2,coach,Elizabeth Pepys
785,9,788,422,1667,September,3,walk,
9,785,422,788,1667,September,3,walk,
785,1280,788,27,1667,September,4,walk,Elizabeth Pepys; William Hewer
1280,1281,27,27,1667,September,4,walk,Elizabeth Pepys; William Hewer
1281,193,27,158,1667,September,4,walk,Elizabeth Pepys; William Hewer
193,785,158,788,1667,September,4,walk,Elizabeth Pepys; William Hewer
785,9,788,422,1667,September,5,walk,
9,785,422,788,1667,September,5,walk,
785,193,788,158,1667,September,5,coach,Elizabeth Pepys; Sir William Penn; Mary Batelier
193,1279,158,320,1667,September,5,walk,Elizabeth Pepys
1279,193,320,158,1667,September,5,walk,Elizabeth Pepys
13,104,610,562,1667,September,6,walk,Doll Lane
104,785,562,788,1667,September,6,walk,
785,397,788,63,1667,September,7,coach,Elizabeth Pepys
397,785,63,788,1667,September,7,coach,Elizabeth Pepys
3,1282,642,69,1667,September,8,walk,
1282,3,69,642,1667,September,8,walk,
3,968,642,114,1667,September,8,walk,
968,1001,114,415,1667,September,8,walk,
785,9,788,422,1667,September,9,walk,
9,1237,422,30,1667,September,9,boat,John Creed; Elizabeth Pepys
1237,785,30,788,1667,September,9,coach,John Creed; Elizabeth Pepys
785,861,788,516,1667,September,9,walk,
861,785,516,788,1667,September,9,walk,
785,9,788,422,1667,September,10,walk,
9,380,422,540,1667,September,10,walk,
380,107,540,541,1667,September,10,walk,Mr Povy
107,3,541,642,1667,September,10,walk,
785,9,788,422,1667,September,10,walk,
9,785,422,788,1667,September,10,walk,
785,3,788,642,1667,September,11,boat,Sir William Batten
3,1239,642,113,1667,September,11,walk,
1239,193,113,158,1667,September,11,coach,
785,9,788,422,1667,September,12,walk,
9,15,422,169,1667,September,12,horse,
15,58,169,6,1667,September,12,walk,
58,1001,6,415,1667,September,12,walk,
785,9,788,422,1667,September,12,walk,
9,785,422,788,1667,September,12,walk,
785,23,788,789,1667,September,14,walk,Elizabeth Pepys
785,9,788,422,1667,September,15,walk,Elizabeth Pepys
9,785,422,788,1667,September,15,walk,Elizabeth Pepys
193,1105,158,577,1667,September,16,walk,Elizabeth Pepys; Mary Mercer
1105,1286,577,642,1667,September,16,coach,Elizabeth Pepys; Mary Mercer
1286,785,642,788,1667,September,16,coach,Elizabeth Pepys; Mary Mercer
785,9,788,422,1667,September,17,walk,
9,1112,422,444,1667,September,17,walk,
785,9,788,422,1667,September,17,walk,
9,785,422,788,1667,September,17,walk,
785,1231,788,336,1667,September,18,coach,Captain Cocke
380,9,540,422,1667,September,18,walk,
9,785,422,788,1667,September,18,walk,
785,9,788,422,1667,September,18,walk,
785,9,788,422,1667,September,19,walk,
9,785,422,788,1667,September,19,walk,
785,9,788,422,1667,September,21,walk,
397,785,63,788,1667,September,21,coach,Elizabeth Pepys
785,23,788,789,1667,September,23,walk,
23,113,789,265,1667,September,23,walk,
113,23,265,789,1667,September,23,boat,
23,380,789,540,1667,September,23,coach,
380,3,540,642,1667,September,23,walk,
3,13,642,610,1667,September,23,boat,
13,1128,610,170,1667,September,23,walk,
785,1005,788,131,1667,September,23,coach,Elizabeth Pepys
1005,3,131,642,1667,September,23,coach,Sir H. Cholmly
785,9,788,422,1667,September,24,walk,
9,785,422,788,1667,September,24,walk,
785,3,788,642,1667,September,25,walk,
3,968,642,114,1667,September,25,coach,
968,1105,114,577,1667,September,25,coach,
1105,785,577,788,1667,September,25,coach,Elizabeth Pepys
785,1105,788,577,1667,September,26,coach,Elizabeth Pepys
1105,115,577,85,1667,September,26,coach,Elizabeth Pepys
785,9,788,422,1667,September,27,walk,
9,785,422,788,1667,September,27,walk,
785,1285,788,205,1667,September,27,walk,Mr Pelling
1285,785,205,788,1667,September,27,coach,
785,9,788,422,1667,September,28,walk,
9,785,422,788,1667,September,28,walk,
193,785,158,788,1667,September,28,coach,
785,176,788,544,1667,September,29,walk,
176,785,544,788,1667,September,29,walk,
785,3,788,642,1667,September,30,boat,
3,13,642,610,1667,September,30,boat,
13,104,610,562,1667,September,30,walk,
104,1001,562,415,1667,September,30,walk,
785,9,788,422,1667,October,1,walk,
9,785,422,788,1667,October,1,walk,
785,968,788,114,1667,October,1,coach,Elizabeth Pepys; Deborah Willet
968,1287,114,617,1667,October,1,coach,
9,785,422,788,1667,October,2,walk,
785,1239,788,113,1667,October,2,coach,
1105,1286,577,642,1667,October,2,coach,Elizabeth Pepys; Deborah Willet
1286,785,642,788,1667,October,2,coach,Elizabeth Pepys; Deborah Willet
3,968,642,114,1667,October,3,walk,Lord Brouncker; Sir William Penn
968,785,114,788,1667,October,3,coach,
1005,1001,131,415,1667,October,4,walk,
1001,66,415,374,1667,October,4,coach,
785,9,788,422,1667,October,5,walk,
